,albumID,track_number,id,name,uri,artistID
95,6tkjU4Umpo79wwkgPMV3nZ,8,0INehbMZOFPnaPBAjK97i3,I'll Be Fine,spotify:track:0INehbMZOFPnaPBAjK97i3,4MCBfE4596Uoi2O4DtmEMz
96,6tkjU4Umpo79wwkgPMV3nZ,9,0WZFN4E8HrmGUU0EMyKQ8c,Used To,spotify:track:0WZFN4E8HrmGUU0EMyKQ8c,4MCBfE4596Uoi2O4DtmEMz
97,6tkjU4Umpo79wwkgPMV3nZ,10,1wa6QQsdSE3X2GbRljGpFk,Candles,spotify:track:1wa6QQsdSE3X2GbRljGpFk,4MCBfE4596Uoi2O4DtmEMz
98,6tkjU4Umpo79wwkgPMV3nZ,11,49QVOdWgGagzLrThkIqtK6,Scared Of Love,spotify:track:49QVOdWgGagzLrThkIqtK6,4MCBfE4596Uoi2O4DtmEMz
99,6tkjU4Umpo79wwkgPMV3nZ,12,3XRQT7EoS4U87rUuJwg5P3,Hurt Me,spotify:track:3XRQT7EoS4U87rUuJwg5P3,4MCBfE4596Uoi2O4DtmEMz
100,6tkjU4Umpo79wwkgPMV3nZ,13,19m3E0nMZobyA93AxMXC32,I'm Still,spotify:track:19m3E0nMZobyA93AxMXC32,4MCBfE4596Uoi2O4DtmEMz
101,6tkjU4Umpo79wwkgPMV3nZ,14,24BNgrtp6Fag4M5BQPEgsV,End Of The Road,spotify:track:24BNgrtp6Fag4M5BQPEgsV,4MCBfE4596Uoi2O4DtmEMz
102,6tkjU4Umpo79wwkgPMV3nZ,15,17Cs25j5Ui6X6W4Hk1kAyC,Long Gone,spotify:track:17Cs25j5Ui6X6W4Hk1kAyC,4MCBfE4596Uoi2O4DtmEMz
103,6tkjU4Umpo79wwkgPMV3nZ,16,1p7DC2sFe7aJdO1RZdO3tC,Betrayal - Skit,spotify:track:1p7DC2sFe7aJdO1RZdO3tC,4MCBfE4596Uoi2O4DtmEMz
104,6tkjU4Umpo79wwkgPMV3nZ,17,4TlZtoFcV9fKSxs3RVy9Td,Karma - Skit,spotify:track:4TlZtoFcV9fKSxs3RVy9Td,4MCBfE4596Uoi2O4DtmEMz
105,6P9PZjWXoCRF5b66BafPKY,1,2OsDoAzo5SGq10qwmKSQBv,Jet Lag (feat. Young Scooter),spotify:track:2OsDoAzo5SGq10qwmKSQBv,4MCBfE4596Uoi2O4DtmEMz
106,6P9PZjWXoCRF5b66BafPKY,2,2vs5ubqg8QUbfyWZpMfvWe,Astronauts,spotify:track:2vs5ubqg8QUbfyWZpMfvWe,4MCBfE4596Uoi2O4DtmEMz
107,6P9PZjWXoCRF5b66BafPKY,3,5274I4mUMnYczyeXkGDWZN,Fine China,spotify:track:5274I4mUMnYczyeXkGDWZN,4MCBfE4596Uoi2O4DtmEMz
108,6P9PZjWXoCRF5b66BafPKY,4,3fFBZvG777xoKyvcrBq7lc,Red Bentley (feat. Young Thug),spotify:track:3fFBZvG777xoKyvcrBq7lc,4MCBfE4596Uoi2O4DtmEMz
109,6P9PZjWXoCRF5b66BafPKY,5,2EhJijFUs0WUmNClDBpYJq,Make It Back,spotify:track:2EhJijFUs0WUmNClDBpYJq,4MCBfE4596Uoi2O4DtmEMz
110,6P9PZjWXoCRF5b66BafPKY,6,0nWMTq3fBceV1uZlhFn6of,Oxy (feat. Lil Wayne),spotify:track:0nWMTq3fBceV1uZlhFn6of,4MCBfE4596Uoi2O4DtmEMz
111,6P9PZjWXoCRF5b66BafPKY,7,1hHe7cirScEJWgAS0JFqTL,7 Am Freestyle,spotify:track:1hHe7cirScEJWgAS0JFqTL,4MCBfE4596Uoi2O4DtmEMz
112,6P9PZjWXoCRF5b66BafPKY,8,3thLnNvO9IctWoccbsZyJV,Different (feat. Yung Bans),spotify:track:3thLnNvO9IctWoccbsZyJV,4MCBfE4596Uoi2O4DtmEMz
113,6P9PZjWXoCRF5b66BafPKY,9,5ExHDzOoOhC4xZGPh9zyQZ,Shorty,spotify:track:5ExHDzOoOhC4xZGPh9zyQZ,4MCBfE4596Uoi2O4DtmEMz
114,6P9PZjWXoCRF5b66BafPKY,10,4VMiNOpnjRwSCwmHaUfOMM,Realer N Realer,spotify:track:4VMiNOpnjRwSCwmHaUfOMM,4MCBfE4596Uoi2O4DtmEMz
115,6P9PZjWXoCRF5b66BafPKY,11,7L95O7D34EWhwtDCQkwGMR,No Issue,spotify:track:7L95O7D34EWhwtDCQkwGMR,4MCBfE4596Uoi2O4DtmEMz
116,6P9PZjWXoCRF5b66BafPKY,12,3xBHLZwRfi0fjO9euaj5zf,WRLD On Drugs,spotify:track:3xBHLZwRfi0fjO9euaj5zf,4MCBfE4596Uoi2O4DtmEMz
117,6P9PZjWXoCRF5b66BafPKY,13,4hEbkVAl2qRs8vZy03tsDi,Afterlife,spotify:track:4hEbkVAl2qRs8vZy03tsDi,4MCBfE4596Uoi2O4DtmEMz
118,6P9PZjWXoCRF5b66BafPKY,14,0JR7iZZ6Ql79sXW3rbiS3F,Ain't Livin Right (feat. Gunna),spotify:track:0JR7iZZ6Ql79sXW3rbiS3F,4MCBfE4596Uoi2O4DtmEMz
119,6P9PZjWXoCRF5b66BafPKY,15,2MfcvcvWSUkstTDZXYIakq,Transformer (feat. Nicki Minaj),spotify:track:2MfcvcvWSUkstTDZXYIakq,4MCBfE4596Uoi2O4DtmEMz
120,6P9PZjWXoCRF5b66BafPKY,16,6gzIcEUuswJQGfJNPYMjjv,Hard Work Pays Off,spotify:track:6gzIcEUuswJQGfJNPYMjjv,4MCBfE4596Uoi2O4DtmEMz
